timestamp_utc,puuid,tier,old_lp,new_lp,lp_delta
2026-06-25T23:20:37,ZMD-ylfQI3pywWds4c2UFqXGlFdjgQbnjeeqtmDb0FW3GiL-hjTI6lfng9G_pJGPxt8uPPq81BtXew,master,30,0,-30
2026-06-25T23:25:35,PYLgczgRs8QQUWWE9YLRkc5XStXJlk8y8mwfOAuDj96rtIlyaBP1kcy0xZ5g-nxHMusIYdgYViRoOg,gm,886,915,29
2026-06-25T23:25:35,k031wiJl3WiiKDFxD7hoV7yI5NHbc0CVsmLGSmdTXCyo4xbWdDwo1Ikt4sxLHRDhze7nXQzrL-A7tg,gm,876,848,-28
2026-06-25T23:25:35,wo6Tr5gUKkqQ07ne2PawHlAaae73k5rx7GQ4RyGCvcW4Y-srSPNpr2xLwoM1LgI7ws-LmujWTuuA8g,gm,807,836,29
2026-06-25T23:25:35,QcU2fmDRGvTifd1yABVS0DEoylmNZZvh1-w9Yb9nqhPyp8O1B-Ic9UKqBtW3OZ8goqYM978bwLBRAg,gm,829,799,-30
2026-06-25T23:25:35,gooaMKZzMLZsMX6T8fWvS6ar3j2iBUcxD1c1LUZBbUnTtaRVJmyVIfq5bchJxYnQvETVuXAQqbZWhg,gm,756,788,32
2026-06-25T23:25:35,-YY-MV45T72JeAeVh1TL-2PTnEno9lZvITRNXFJASOv_CGv1T_20XlFWHdFAYTAgU44kPsrBlQotQg,gm,803,772,-31
2026-06-25T23:25:35,5wIa5Z32YQP_w7ixPIvftY_17pMxKeQpf27JF-opaRGRNjgm1BZ0uAFLsXiiommVoYMkjP89HBVwCg,gm,710,740,30
2026-06-25T23:25:35,_fMzWCyeoZPoz4GzBRmwQydY7T4z_sfWqZ0MDPyGaPeKwxmTgQxyph7XOawDpBNRJihhaVuNWSUVwg,gm,766,739,-27
2026-06-25T23:25:35,ZURweY1qhWJyA212Us7mQxGRETuD2H8OP23vooDgVkxI0k7_LKte-9TM_LUP1hTHc6BR99rdnPjfRQ,gm,699,730,31
2026-06-25T23:25:35,jLZj0mMsPHg4qK6IuHbO9R7CptQjcdkEOQWZOt0kDlKPn4vjn9ZgsubLYBcYEh3ybZENH6kU-O12jg,gm,594,624,30
2026-06-25T23:25:35,kB2eTDeTVMubRdiaGjLFu_CwFylzjwdgWHaov8h-5kVgjhyIzLx5V_hZOkgFToVRG7hOxsXyqQEqPA,gm,639,609,-30
2026-06-25T23:25:35,rleR5BW9lTvNUumUHiHg5esTiCnW-quWNShWi8KH3giqb-r8KVoFc-Ufmabb7uR7fS9gGWnmXOY-5g,gm,606,601,-5
2026-06-25T23:25:35,jcKsez_yCFhXmaeY3WD0idI1ja0VrR9ZOn8QzLq4QwfKJ4TXdrRCTIuFI_q0C5msPVn0MuLkh69Zgw,gm,514,547,33
2026-06-25T23:25:35,pMdgzMvcF1DWuul2LrKDZHeS_hkGvU9C5VQJVeot5R_tsaRKdamr-mnPACrcFoaO9Yb5htf8AJ_7BQ,gm,510,541,31
2026-06-25T23:25:35,IXWNZVPGDipiiJa8upVsT-AQ4x-rgocmHRDZ4-01afrw8FWrekqAc1XGVvlAey7BNE0GMSvSJ7FyfQ,gm,566,537,-29
2026-06-25T23:25:35,zICRcNVQXP-cXpHfzgVnHRN53tcr09Vkt5Nys2n_SuNaED0rBPsQzuq1cUbiXKFFrNHPT4IbxSfC_g,gm,536,506,-30
2026-06-25T23:25:35,qgEhVF1wv5CJ2l8k0PmMovRIVQ-LH8miXMA4ZXD6XpASvkNOfXp0ZY_4l90jEOtKyTR6N98DtTF20A,gm,416,447,31
2026-06-25T23:25:35,NsJY-oubGYWWoi4WUK8V1ZRmvwJ_-Un3g-OCFHMtbUynvu5k0qkV1dd6lpGIxunN4-OOisDkJb-dow,gm,362,391,29
2026-06-25T23:25:35,cqW9RkGBXVN0EC_eMc_3iqFLUgn2E6pY5BtrKPqk9MGbdAEy_WLc2-x_fRW9I1s46yG8olSc736_Mw,gm,321,353,32
2026-06-25T23:25:35,iqvHmjQvjAU7gLPgQqDJPz6NjeBBexFftoQYLRxBgG4bnfTqyDfIjDRQdaPt-EDD29yug-knu5dvLg,gm,352,324,-28
2026-06-25T23:25:35,fEPWllDoy6gz08Xx1Hb0As4Mt8yArLea1rqU49UuFTyklKAnJaZZNdycsXRZWYDwr1RkG0mGhB62fw,gm,330,300,-30
2026-06-25T23:25:35,F5sQTrkfq4msQQ93dv9RW0h6FM-lVy2AcsFSl_8JkOcs8ILv2R8quXY795V4cv1cgwP0CSCDEUK76w,gm,325,299,-26
2026-06-25T23:25:35,tMbVO8BXxtPVrPU_-pzq2Xe39DGpsUL1lExpolFLHFWFyXeQ7d3t1-kRKpP3nUXXbPyIXU-qgBkcjw,gm,304,272,-32
2026-06-25T23:25:35,AwoQRv0bgGQdgyHZ0g3sQoNwFa-CI9h5CIdCsdXy6gLX_QbLgVjCPOqMylp7gpBCd8yX1xk2dGGkCg,gm,224,254,30
2026-06-25T23:25:35,LHHgQm9sUv3p5Mn2Hgk4-3ZRju--Cg_WFRwGyayxt-ILrxc50VW1LybuWYQ5o-y_jrSgs5a6vGTDPA,master,355,389,34
2026-06-25T23:25:35,-4HxNo4kTynRsDLZV_KqfHdjlmSE_itfK0S3zC5MwXqflVbL6ETWtJCyX8Jx4MT8Th5xHvJC4DDEVA,master,293,328,35
2026-06-25T23:25:35,o9T9PD_K46TMNZ2zVflwGAeghq41wxMb8kYGQEJL4oCWT4fTGXCZuM631MS8pX2KFv8qNvW76Cjc_w,master,283,312,29
2026-06-25T23:25:35,1-FcqL-4cT9CLr6wQsnvm93com-Hs2ceoRTU8rERmeo2QC9QVY5a4jOYIhaLTQxFPSr9UVHCmLLx-A,master,226,258,32
2026-06-25T23:25:35,SCiixnMb0lz1PnzPw2wXktixYCDUNb_7ip-iAlIv-_Kyz-2C43yzIGrT6_w9S7_G-HZEdUP0fkvhqw,master,216,247,31
2026-06-25T23:25:35,pRcB3ui89lB8EnsuTVW0u2sxewm5CrZtRABiLNgs5pgm55P20LPQrXZUisaH3mb8nz7a5oYWy4RAWw,master,239,212,-27
2026-06-25T23:25:35,pQ7bH-3KoxRLIxgH4nuzL7rFvYSWayHnRt6oOhbP7dM__jH3udsGid4NWR6S9g7lCZzwT1hLq9gmkQ,master,223,193,-30
2026-06-25T23:25:35,VGoXjbkbmR9vRmgyWCsPONHYn2MEt5283eYD2mWuxPHde-LiQg7gepxWcblf_3df9H3SEkztezRcfg,master,155,186,31
2026-06-25T23:25:35,vT1LnSEqaFYCyR5dngG0FrJIRWLw2KW8mSaSlPgNA3YriFQ80_1l9Q99ypJ8DImr5gN9qlpvdBO8Wg,master,134,105,-29
2026-06-25T23:25:35,jFW6BKAgumZuMUiKxJ17ogFXh7kFbo1rdfUjecH_l4wTxnGCwv4VL-82xi5u6R1zcXuQaqn9GTjy8g,master,54,85,31
2026-06-25T23:25:35,D4nBlBGeoa8tn0nsUE_9c_LFZPZShlWs8QViYVawRmY0canillYDnTUfY7_aOpPRo7a37tdOfIDupg,master,110,85,-25
2026-06-25T23:25:35,3sOuKXKIkpeHhW_O25lUtB9OtUwtWnQJEBthSm8AAZleHd8ExdnPviAvrptfoU5DEJ-4uE3rlS2y5w,master,51,84,33
2026-06-25T23:25:35,0buzl5qd3eXS9-71SvvuzS836jSyqzIZFdzIB-AjG_7hJoMhQXJ7HUcyJVkINH7q5p26sg12DZGQFw,master,35,68,33
2026-06-25T23:25:35,RtVHKM-iEVTBGKRMEYcqtccdyc5D-dM92_NpkgawjeedWz2KwkhFlrSTDGp7Xwek4vuR_sm0P9xijQ,master,30,61,31
2026-06-25T23:25:35,RYdBDSPRlLMa61nVykEytBrXZ-X5oGEePMk-DWL2TBBbzc6tJfL3IhIlvdntm_dSICsrZiwlwmf7yg,master,79,50,-29
2026-06-25T23:25:35,rS926T8Ac8b8Gmxn-fdJbEvhWe8_oRra5RhJ-8Ao9ZXqiW8UTkR9_tQfo_10CPq722lS219qHZnqFA,master,58,32,-26
2026-06-25T23:25:35,2l0hoogQdFtuMNavK_2GjPZvfvueHDqm_Wl4xDk4PS5p1UXcBaFg9K-fHYS_HisBpsrhPC3xj2zplg,master,0,31,31
2026-06-25T23:25:35,cMpCw8xEFmp9-L2cbugmG9aX4DnDK1J_5dwbT5P1r7U_eKwUV1ROMqX_Y0bleJ5x_Ik8FcoTXO71Pg,master,44,12,-32
2026-06-25T23:25:35,h83WbdLpbLOAA9rYhr1ojTpqW2CQOfTXhS8AAvvPeSZGG1xNYbzUjf_Uxobwk8m41p75NSXaqRe41w,master,32,6,-26
2026-06-25T23:25:35,9N--dK__oa7o6qQMLhB0w7TT_W6y5j62kc-_3VLCu3o4D9wgTTMzN1DnAW6DrJDeg0DxKecPvNWxrA,master,13,0,-13
2026-06-25T23:25:35,_Mr87jq3zxu0h7cbexSFRCJ2Q74xGDfE0o4aX6oRbzeiCsBx5WVN4regCAzQd4t5DQghcfBkqAE3Zg,master,12,0,-12
2026-06-25T23:25:35,28C79-YxBCI-fLVDG9bof9CYxBERrrb_nwcIDbyxtLA7rD_IyYAVXqxRgCbWBMf_lQ-FU3pbwjZfFA,master,1,0,-1
2026-06-25T23:30:41,jtamevkTj3wckn3vkC0NYJsUeqNlWI2OA2geSjdwY1y6Q3DPwfNfe7xOjgPWXDOfsilFZjQpcweyzw,gm,902,873,-29
2026-06-25T23:30:41,PcRL6xXyDBtKh7r_oRPLr5SbDrRtBop8yskIiQo7p42q_77gejnTXl9xj69NQYRnm_8GdT_bvvgdlg,gm,597,632,35
2026-06-25T23:30:41,TxAUYTBWJLoubH9gybRkUapjCp1zxH0JZzOmbVaiFEFG0LXRINHcyP_csXFGcBOYyqFSKUuF-EgrsQ,gm,572,542,-30
2026-06-25T23:30:41,_bcwsWQu1EBvjEItSmSuOLGpi6TEP0IS_7dX5VxqZU5B88JnB3BxhNbKItkOw8kMaRVtNL2fJrWqYQ,gm,391,366,-25
2026-06-25T23:30:41,BMKDp98bDXAQCxJuLncCH5w-0Y0Sg0kbo56hicCflzD55AWdbubYzWDdGuce7W3BIhKISZN6p_qfYA,master,291,321,30
2026-06-25T23:30:41,2BkDO9kovd-s-l1vKm63_hTUgYgHTD2Sxx9f7NHhQigi5Z1bWy0g8X6j4HCjLwbINgXe6uyaJ3KMLA,master,157,128,-29
2026-06-25T23:30:41,WMt12I_RZ9dyvLY_H2BYeuWKhhxPLhleKDhKFVonI6p9XO57_UEa9LN1M_L-XWbJa7EKdqtQd7SpDQ,master,146,117,-29
2026-06-25T23:30:41,4AcRenMbRJUK7y16ASlD6KulFpGOfD9Qi8qNWJA0KUUw9Sks4BGOuliHFj5F0lzXTJIaFKh4gI6pJg,master,80,115,35
2026-06-25T23:30:41,BN417uXEekZ7lHlamPdpXrkrI2ep8YgmRpUl3LRec7ZnKij-d3SDqnwEDt7xS1MPCBmCRQLZsY2v5A,master,60,91,31
2026-06-25T23:30:41,iKST0rMyb0lOGZ8E4zwBcMzSugWQYrMHYhBnfHTZ_WiE66ichcSL64VX1xCu8qhVWs7VUKy6fS9tnw,master,43,73,30
2026-06-25T23:30:41,2tbev7dnZWR6dX5PKIpn8htpW46ALt6AGns2TX-U78tKbFXVFNZZmi2IoiI3z_ngxGUA2c22uuwUOA,master,33,66,33
2026-06-25T23:30:41,6UZbK6irlivaf82muv2eS-Dq-Smcgead2rFdHpVJ285OCwaFaIFP-QYnmzxBHpViozcEcNpY_kwu5w,master,31,61,30
2026-06-25T23:30:41,ZlbdA7T46FjQbrISbyYh1o0JXio2FnEX-KiQHQeSwaEMED-IbcFsDiE1wY44fFENAyrVXS_7-ablcA,master,12,43,31
2026-06-25T23:30:41,xx6k2yiIFrotWOZrZJwRhjyAvvbneKiVpEGaHz7vfAZSMcRFyndIs-opRIlbYgLlM1K5h-oH4-E5IA,master,0,35,35
2026-06-25T23:30:41,E2jVHFWvDSaEiMmTf-05tUc2tXQXFKqGUWVO8DsIjqoJMXyQVjkj08BUkB5vJX3jAE0Z7UCAdghG9Q,master,0,35,35
2026-06-25T23:35:35,L4pf1POlgeJKVhEOxM2AK0w5eEj5rxiCuVa4ldIj0t6TSfDTYOh3zm-Ewm5rfYKFCy9aLmIxQWZk_g,challenger,2088,2053,-35
2026-06-25T23:35:35,USOcj0NWjyXOqpZWhRVk-v8phiiiuXlAgG-RV6gQtV9qyUUnS8jn7CsGwbI0sY5-Zr4iCPyr48vOXQ,challenger,1681,1651,-30
2026-06-25T23:35:35,jCT6OFd4zzH_JsSye8c4RlyM4niLS3NKo-0GvasI3XC1d-XcP6yXQ_JKyDUvwyT4Zsbyv2InqUghsQ,challenger,1382,1414,32
2026-06-25T23:35:35,q_aArBr3G6KpEXYCwsZxrQMZQeJQpa1plnTrO6v_BRma2lTDE2oP29fWQFBOWuqwetGTyXt_k6Jd0g,challenger,1161,1134,-27
2026-06-25T23:35:35,ysgHwIt6CPMHqshMmMpYqWOF0BQmfW-LQyGBnxergYQ-CThx7D3Odtzpn7Pzg1PjF6T-RZnK-OWdNQ,challenger,1057,1086,29
2026-06-25T23:35:35,Dcm-EX9pbIao5kEAWrUtuz6x0s1Y4Ar3-k45CwXtP4edAzDTfP6pW5lgen4SD1XY58rU9WUqyT1XTg,challenger,909,939,30
2026-06-25T23:35:35,Jjy8LM2ZiOVGwEI8_DeDFQuqiNs5TZ_Y94H_A--SGQr2dA-rLmrVIPP-Yg5_FEAUnC56iHYQEwGcEg,challenger,954,924,-30
2026-06-25T23:35:35,BN417uXEekZ7lHlamPdpXrkrI2ep8YgmRpUl3LRec7ZnKij-d3SDqnwEDt7xS1MPCBmCRQLZsY2v5A,master,91,60,-31
2026-06-25T23:35:35,iKST0rMyb0lOGZ8E4zwBcMzSugWQYrMHYhBnfHTZ_WiE66ichcSL64VX1xCu8qhVWs7VUKy6fS9tnw,master,73,43,-30
2026-06-25T23:35:35,2tbev7dnZWR6dX5PKIpn8htpW46ALt6AGns2TX-U78tKbFXVFNZZmi2IoiI3z_ngxGUA2c22uuwUOA,master,66,33,-33
2026-06-25T23:35:35,6UZbK6irlivaf82muv2eS-Dq-Smcgead2rFdHpVJ285OCwaFaIFP-QYnmzxBHpViozcEcNpY_kwu5w,master,61,31,-30
2026-06-25T23:40:38,-bPM7WLcY96qyu4vd7Hk-Wkrg1dntOsqLYhoRFpu16SES2dUs6du_MHse-3paqvOlO6FVS78AVolXg,challenger,1452,1482,30
2026-06-25T23:40:38,bOGILCHEfPXYh6C8wx6GX0xCJOavgap7G1NBquoxf8lAbsDlRLG_XcrRG5J_Z-11binPt1GcAyNjsA,challenger,1277,1306,29
2026-06-25T23:40:38,ObraeCBXkf-eWrD8uePlVVrAXg--p1ASJ_lbWpXMVlSpegT2jCO_b0OphstBFb_XduuFG8C2NeNhfA,challenger,1284,1253,-31
2026-06-25T23:40:38,G6oJpdKDqqASuHoYIC7ibltWpiKZECM_NhqsXxnhhchdaI80wYcNslzQbXTLl_C_pg82WdiolVmYqQ,challenger,1066,1035,-31
2026-06-25T23:40:38,D55OhzoUcygH_4Abv5DNVDG1tMLICAdUf_qEY68LPZmGXLQyYCeGI4BlbYtXmu52kFsFsQtFLpuFYg,gm,912,881,-31
2026-06-25T23:40:38,Kr-YNibfLCLbLGUSyVOHnK94WBiLQ5xBQ5fnDjbT3nFfMoaLzTr7nnE8b6RL5Jk7MGD0nUz9H1e35w,gm,701,733,32
2026-06-25T23:40:38,YqxJjO5COZuY47eVXtDzUF1C80Vyg_npAY--vK8eKxrOnQjvzV5ltO7BW_PEJGnI1q4LRIKxDhN_Xg,gm,628,659,31
2026-06-25T23:40:38,zICRcNVQXP-cXpHfzgVnHRN53tcr09Vkt5Nys2n_SuNaED0rBPsQzuq1cUbiXKFFrNHPT4IbxSfC_g,gm,506,476,-30
2026-06-25T23:40:38,gGx5IwUp9Wb-21qyH2uGke2_b8GZLTIEV-zCMeHzl6bCxTdsvvuE9KEzuvWOYSLP4h4_IG0OhUFC8Q,gm,492,463,-29
2026-06-25T23:40:38,hsCMnchD9hhjJkfXnCeGW1sNx8qdW9yEPEtmFH3ECL0_MYv1Bz1jCIopzp5ohCkGo7IczdT2ZXW6iw,gm,425,457,32
2026-06-25T23:40:38,5uT_PT-w80AdxpFdMUlyaw-Fry3Y7I80McS4OHnJRZ9ytSOZlTcXRb9hweTNm_PgNKOmPQ8nrn0llw,gm,333,362,29
2026-06-25T23:40:38,J4u_VDxystXefZdLzntezzBxKtYyUAEkIwcBcTsaGQ8-2azmvig6jSQeTwXM38PHz2v9Zx0HIWRX-g,gm,252,223,-29
2026-06-25T23:40:38,6931hGvLbC35PvDipBqlz94M-QScsIUiTUiclJiCHdleCJcNs5YLu1tXwP0TxCJLMoDCglRzozC_sg,master,205,236,31
2026-06-25T23:40:38,RK6gyBrBSCp3FF9zkkkLS7eBXabJ-qxVx5sQAk0tk2fv_k956Qt4vQz7v4O7Ut0IY6GZTeWZDfIAoQ,master,226,201,-25
2026-06-25T23:40:38,BN417uXEekZ7lHlamPdpXrkrI2ep8YgmRpUl3LRec7ZnKij-d3SDqnwEDt7xS1MPCBmCRQLZsY2v5A,master,60,91,31
2026-06-25T23:40:38,iKST0rMyb0lOGZ8E4zwBcMzSugWQYrMHYhBnfHTZ_WiE66ichcSL64VX1xCu8qhVWs7VUKy6fS9tnw,master,43,73,30
2026-06-25T23:40:38,2tbev7dnZWR6dX5PKIpn8htpW46ALt6AGns2TX-U78tKbFXVFNZZmi2IoiI3z_ngxGUA2c22uuwUOA,master,33,66,33
2026-06-25T23:40:38,6UZbK6irlivaf82muv2eS-Dq-Smcgead2rFdHpVJ285OCwaFaIFP-QYnmzxBHpViozcEcNpY_kwu5w,master,31,61,30
2026-06-25T23:40:38,gNJCj2SjnbOw5itbZZEiANDDhrXnPaNC4tGYrR9GCnDpg_qnA6kZHWfi-Z4X_DfIHljH7dpUkLJ5KA,master,82,51,-31
2026-06-25T23:40:38,oAL0oTgXmsM72_Vzw7LF-V6luAU_Tad--y00J6KJLV1OeGUL4iBFUdwgCPXfequXDxwvOc6dCjvpSQ,master,15,50,35
2026-06-25T23:40:38,8b27Io8RaTFHwS1K3neRnXQLcDUi8rO3J4kWk0g5azXYWgx7v1w60xxgC79JTulV1FnOz_UcUtRE9g,master,80,49,-31
2026-06-25T23:40:38,EjYhWcWDknGXxlLWIFfjrLJ6-4Jzq7IA7ChYowBvQVwKvGnJPLEjsLHH5smeti1whKtTkIFesz0tCg,master,14,44,30
2026-06-25T23:40:38,f6XVHeCJwEHhDwBpvB1Pc97iT83uKYtufh6iq8dmFY34oJUrcB725GP_v3Jds4AYqxUlON27sLZuyA,master,5,40,35
2026-06-25T23:40:38,Gn6NlN9cHiHDB0xQ5CV-3bs7F3BWTveL1C99RwiVyP4u-mHYWNnnL9uta0PDaMKqY4hRxKpcyp_kPg,master,1,31,30
2026-06-25T23:40:38,91UFUUcdaKWNc9KmjlCqNHNGLomTXXAybC-3aHUar17eZMimKO05cDXW2nzpFTG8ZYcJgP7S12c1Bg,master,47,22,-25
2026-06-25T23:40:38,acYUgYDa1hzQS38WCBf8cYQnw61EFcg4PTdUZR35VLSUhasehfZiAjKr_YaGLWTEe3G51wHd90eW7A,master,27,1,-26
2026-06-25T23:40:38,KHG5JujX-z5fTxk9esVSXjt_lEIBdI8b_ISefpe3MPZzDShbiiUfVFuBIGwfzwhRI2WOhsKgBYFHkA,master,30,0,-30
2026-06-25T23:45:37,OWbNKFpZN7LBctbSsLycN5HbgDQs3qIdXh5lZf_n-frCQhnFZ12U4tZ656Asg4mDInKOPgcktdITYA,challenger,1561,1593,32
2026-06-25T23:45:37,y48TSJND73TGc98bR8z8hNSpd-GJM2MPcr3_t3uSGZie2rletVkd1GOmMuE5yH1HKwkhPpoyLJTYEw,challenger,1334,1303,-31
2026-06-25T23:45:37,0AMPc2PAsjw1wgzZE-w4m0aA61Q1I-nNb6ed4cxadYMSzmIBLNQ0AYyJVUq_hUhGg4Sd2c2QwFeDxg,challenger,1087,1119,32
2026-06-25T23:45:37,dLbjI5HAa7qoKuRNE_GLnM1xxKHtkrBYDt83r-y6sjKlfN6jSilLV8G5q-X97Sz9HD6lohO4V1Iz2w,challenger,1013,983,-30
2026-06-25T23:45:37,ReuVW4Ui1OOdKc3KtQhCpU_iJ0w1ggfVLFYAV10dRnCIwVPvjn4F3A724qgWSN-hu2Eul-ijWIHN3A,challenger,980,950,-30
2026-06-25T23:45:37,PYLgczgRs8QQUWWE9YLRkc5XStXJlk8y8mwfOAuDj96rtIlyaBP1kcy0xZ5g-nxHMusIYdgYViRoOg,gm,915,944,29
2026-06-25T23:45:37,jtamevkTj3wckn3vkC0NYJsUeqNlWI2OA2geSjdwY1y6Q3DPwfNfe7xOjgPWXDOfsilFZjQpcweyzw,gm,873,844,-29
2026-06-25T23:45:37,5wIa5Z32YQP_w7ixPIvftY_17pMxKeQpf27JF-opaRGRNjgm1BZ0uAFLsXiiommVoYMkjP89HBVwCg,gm,740,770,30
2026-06-25T23:45:37,ZURweY1qhWJyA212Us7mQxGRETuD2H8OP23vooDgVkxI0k7_LKte-9TM_LUP1hTHc6BR99rdnPjfRQ,gm,730,761,31
2026-06-25T23:45:37,c3syAGHpQcRv3qsheeQBiNQJypWSxkVP6xv5y7RYa99iTWhzTjhDnIdUrsvgcd3-6l70cVbVf94vWQ,gm,620,655,35
2026-06-25T23:45:37,qnixWm0jhAJNDZpWHu4_Gg5HKUWiLQXPEPfbuvtlvaG1aFp-f_g8s07xZrFad_8Yl-hBGrLBQU2wuw,gm,615,649,34
2026-06-25T23:45:37,5xt6pdDcOZcerNMloroHnMqAi4PtyqtWfKo00Qr7sSTYs-7psnOk5r9_FcakE4BMU9havc3vQwr4cw,gm,532,502,-30
2026-06-25T23:45:37,Zq0L-xWv59FCsDaLDh5THsNDKlL9uquQ32P8YmzfkICwhdgjbeLN0clqpInWQVToJ6PfroeXq34h6A,gm,465,497,32
2026-06-25T23:45:37,RKQMj6WtxUHpau7IFGY2_PAkdRI8tLekUkZMggIGbUDgVOOeT5GK_Lgoj1ZYhSn-YESJFyPT4d1JEg,gm,502,474,-28
2026-06-25T23:45:37,A1DK9IWs2KDV2aVJlMZELi2HV6Qf1eTV3J5d556HmBYKXgDybJDEpZ0zs04o0hr0NaPTx7UhGvs1vg,gm,489,460,-29
2026-06-25T23:45:37,_bcwsWQu1EBvjEItSmSuOLGpi6TEP0IS_7dX5VxqZU5B88JnB3BxhNbKItkOw8kMaRVtNL2fJrWqYQ,gm,366,341,-25
2026-06-25T23:45:37,AwoQRv0bgGQdgyHZ0g3sQoNwFa-CI9h5CIdCsdXy6gLX_QbLgVjCPOqMylp7gpBCd8yX1xk2dGGkCg,gm,254,284,30
2026-06-25T23:45:37,oc6DIDpWVOgOynMhDUrtXmwIjRDtPpuLhoL-coHmM-b93CvXZU2ZEp2zVUyCIyydvLIlesaHyoQowA,master,252,282,30
2026-06-25T23:45:37,oZ4Lfm_hu0j1Nq0kgBQjXNG_cKQOMAl7fIUhVZBsQ7pejFWmPnzFnHNblwWfe3Rcr_yUxy7NYDeAZA,master,257,227,-30
2026-06-25T23:45:37,Es3G_QnmtBbKVylScEQDFsSJAV6PDtToolcQ6vKwWZARC3CqXtwOVdTiomy5WZZUo0Qu7FPH9wExYg,master,255,226,-29
2026-06-25T23:45:37,bGBtBSE-fPq2v6kB7J3sEvqAA2IQHqoY-r7lqH1leXWCr9MThYxL5hpbukfA5OfL8gzspC1kIJyQGg,master,195,225,30
2026-06-25T23:45:37,M1nWMDeuwYnPMN6XKPaY9fbWztdAsbTFRqfechY6Y1JZBJbnkqrN0pBKeFgEEZKkpeMVdXtMgRnTow,master,167,198,31
2026-06-25T23:45:37,D-BTXjRlL_uWfSWHmtWn4VV9TpMGpV5Mvrq-cJXE-JCYBtKGv_euFlC5HHg-Hdr-0BF8gcWghvneWw,master,158,192,34
2026-06-25T23:45:37,FqrDL9G0HeBd5LoR-ovje35ZGBousZ8UiGibgeOHR81H18ZZLjEVgdng7C955ldXefzv509rfvaiDQ,master,219,190,-29
2026-06-25T23:45:37,NVjt9yuTl5s2-fckmb-b4Jw8pBqAJYDaYboM0jfzWLWXLAtGLoI5gvlaLP8oujrNhDb9_oYdi-gByg,master,150,180,30
2026-06-25T23:45:37,gyEUQdPh7P5RwJ0qAM1owt_IzdSY3eXPNXdRBZvqg3Rl61W8qLXYKcGVWVMkfj7tBwuRej2--hLRFw,master,146,176,30
2026-06-25T23:45:37,TzQ7zFxihxKgoK0RqIMgcAvmwIxIrP06CVnyU35P88IFaREG6T8fiSR4EC3JZ6JJgbI1Qa3OTvBrzg,master,198,169,-29
2026-06-25T23:45:37,wFRV5lHnH5Qrv4-cG8stsFFU_hOSlDmbk6SYJQHsO57RHs0GMTBrR3ZPBds39Ejc9zSmEuQfFCUyXg,master,146,120,-26
2026-06-25T23:45:37,rILbMxEkK7tnYqEEtNQlSxr0a7-tkkoWi0lzwV84fsWD3VdLHyIxm9RBqkjJIQI8Ic9Mq8lTftX-rA,master,23,53,30
2026-06-25T23:45:37,-IYWO10FZY_VmElN18WdW3stfYUYk6_MtKAx4wc-4wuXFcZgTdKhdKLlO48H5jFYMSJV0FwvxRndew,master,51,24,-27
2026-06-25T23:45:37,8z0fb18J3vQTRkt2bEICr7lZ2yK7vwRCo_XZJ1zhRNAOUmM36dh1B9B1rhR7MjUXm_ldKUla_UrDew,master,48,16,-32
2026-06-25T23:45:37,qbTildzUhuurYmY1DeijEsUsJBiHue168vCKKZ8yPfKm3j5MT8_YhH4KFkR6Nz9600lxypV3IH_0Eg,master,28,0,-28
2026-06-25T23:45:37,tyCRKoA_fSwTOBpqnACx1IdO7sy6yLnqK0baSqYJuIRTDxw1sdKwlOEF--505Wrp7oTQnnwSU3PbpA,master,7,0,-7
2026-06-25T23:50:36,L4pf1POlgeJKVhEOxM2AK0w5eEj5rxiCuVa4ldIj0t6TSfDTYOh3zm-Ewm5rfYKFCy9aLmIxQWZk_g,challenger,2053,2018,-35
2026-06-25T23:50:36,USOcj0NWjyXOqpZWhRVk-v8phiiiuXlAgG-RV6gQtV9qyUUnS8jn7CsGwbI0sY5-Zr4iCPyr48vOXQ,challenger,1651,1621,-30
2026-06-25T23:50:36,q_aArBr3G6KpEXYCwsZxrQMZQeJQpa1plnTrO6v_BRma2lTDE2oP29fWQFBOWuqwetGTyXt_k6Jd0g,challenger,1134,1107,-27
2026-06-25T23:50:36,Dcm-EX9pbIao5kEAWrUtuz6x0s1Y4Ar3-k45CwXtP4edAzDTfP6pW5lgen4SD1XY58rU9WUqyT1XTg,challenger,939,969,30
2026-06-25T23:50:36,hv-mAAdpVPGFkMMQGZqtAX2-fjzSOGG5XZgoIB6dGFI7c_A9nCVbJmK6fiFBhvlBG4JKl_i_YStf-A,gm,709,740,31
2026-06-25T23:50:36,62cCqQb_bmeSdkgzOc6jJ77zQIfeP1MWfxTWDau-KR6XAL2Ejc_RVmRH6_h3bMnXPaDtTz-qjdnMOQ,gm,670,700,30
2026-06-25T23:50:36,M8XTJONOvXEIM7lLWr0vd3Q6i2suHm5YaPzE5dJ0TAVXns74pw-8OuMMIyjdZcEF0xbkc3YLBtBe6Q,gm,420,450,30
2026-06-25T23:50:36,cm5PgI7Tp5cN5YoOGqMmdOojiVp-DCY0IXYvppZvFqCRKx80XVLQnkF1x2mONw5a95BWuNIVdh8cYA,gm,476,449,-27
2026-06-25T23:50:36,fszzhK9VXIeubZCYIx-bd2dsSKP5FyITdDV0gcSpkatNw2K6ZHZEBO2W1BNHZRbY3DSkTmvXMBOdbQ,gm,367,398,31
