puuid,tier,lp,wins,losses,last_updated_utc
K6KMoQRK6BwcKhr2MTWUwmp6ZQ4lvTB6Y1BEAzHxNsvz1WS1iH_tV0ZbQh9J_OKa3JTiA9vgDvELQg,gm,379,57,45,2026-07-02T10:45:35
EssPPKf0qfmdT6nbX70_wf0KRvTVEt2f9z32N5PYwZRXz354QvVzaGrUrBkCqBmKDtay49JTpA7hUQ,gm,378,65,52,2026-07-02T10:45:35
230K3P2UkDXTbfwJGg13KE38ptH7mMIoDdh9a-hBpJl8jejX-p3Os_J74LTjFMNaiKB88gntLCfH5g,gm,374,88,93,2026-07-02T10:45:35
-HaWZPGV1XRDg8HubHnLP1I6WVuYLNGf4-Clad6zVsOZMrS1TtUs-yz2GJr4RqL7hYLlTMo-kBZ9AQ,gm,373,38,11,2026-07-02T10:45:35
-9jI2-RxbBSG05_70qRzF8TYyxXVW-t0d4iewXABwiCjGRxI_4Ab6Uhvm0umkcjr_1d8g3u2z18hnw,gm,372,132,131,2026-07-02T10:45:35
iQUtIWkSId9_oODq0ujA9fHOELbincZwp1M10um0SxD3wshzA-oPi8irRgvNz5kLAxfPkZbr9IWdsw,gm,372,65,61,2026-07-02T10:45:35
uUD3eGc_BscXriC4wMDo0cgaN3eec733qi1PJOlP3veMl9qgdnveA5k4sFH7yIIu_NeD0I3Toq5SRQ,gm,371,171,149,2026-07-02T10:45:35
TDW3pXZrALQr5viAOIu8Z3wl3yjkSa4e3A8pd8s9MDk1_85EXJS2BNAYhT0bResdkw4r-a0_eRocYw,gm,371,61,58,2026-07-02T10:45:35
3Ab7gwxrsz7Mg6KGf7zOzNL4U4kg24n_dtqkKELGKktIHit4VGm6h-V-2yZZ7J45_RGBrIoJ2VVnHQ,gm,369,168,158,2026-07-02T10:45:35
qgEhVF1wv5CJ2l8k0PmMovRIVQ-LH8miXMA4ZXD6XpASvkNOfXp0ZY_4l90jEOtKyTR6N98DtTF20A,gm,369,125,103,2026-07-02T10:45:35
HIRFuoKODgBxf9QYUgpHeB4JbUONzTM8iwTWjcmiCiVL7mx631S2BcTlaqhDI40XQrXZAWKZkyVh4Q,gm,369,50,39,2026-07-02T10:45:35
i3g7sk00TtRhaZqmyI-x2YhDZ_zOt9JKJFGqSajUkC5mfhCLNOpX4T_aqNr9_UUzKc_loh9o7LR4Pg,gm,368,140,125,2026-07-02T10:45:35
RblbEPK2zm1MK4Yx21Aj8UfPc5P4olOXsKvJKrXT2Q6kIjbY7tEry-cytQ2n2_AQlDaPGmRs7UTnrw,gm,367,100,93,2026-07-02T10:45:35
aiMGa5TT1Xq25BbZFPXw__-wWIReqtkh9mVcgJ8UHkxdy4ktVGSkukg2mZNVNVbZ5KiIQP1H914QMg,gm,366,144,116,2026-07-02T10:45:35
QXwXGj_Zfx3xPAC0iuAvrjAahKFdu64NUp8LjsvutdPCrXU4f3WS1Eu7uG392EkvBRGuoor8sR4VyA,gm,366,119,126,2026-07-02T10:45:35
ywh_k5LNPBhbJo2KsbNGAow26L1m_7-td7bahy-e1fYoDui7Y-LvhmbBQDQKCBt3-i-k4fBEtVZxkA,gm,365,235,236,2026-07-02T10:45:35
HtsIInuHWF_ZXukW7PFeI6e_zE-nJoP0LO3bPDCPaId8oHCFvLIt964JgzUOuNjdS-pmJhjWP-ho6w,gm,365,218,205,2026-07-02T10:45:35
wJhWq3bOj1l08gNpcPNeIpM74c5QTavMjO20K4rhtTE-Bvci2QZu1976jQbYFB5g_m1FQkCojOL3Gg,gm,365,134,120,2026-07-02T10:45:35
BwxWO_YwJ-nakW8Nxp1lX6o-1UmSRLV6p9fWU31cyN6BAzTBLu1TjuQljhAm3XvAK3VCPcosZ97hRA,gm,365,48,35,2026-07-02T10:45:35
CMC8tBQZO90Qhe0DgCteYDZol_ldT4qn5A7kyLUt2igMxKS1iqiAieWK2_7oS6fLxPc9x-OtBcL1hg,gm,364,115,104,2026-07-02T10:45:35
XQi0TI9LX2REaNEdSwCKMGHAC76yT3bSlYlSfQ2CsNH5vRflUpuQRjP8JuGx1evTa1w-jvfeFdqurg,gm,364,79,46,2026-07-02T10:45:35
CRYrE7Xle5A2dbSHQoxH0yjpTSSkdwwS9pJ0xI9Y8jvwvZ2J_st16mnuHi7MozlPzCiiTvh6Ealo-A,gm,363,182,176,2026-07-02T10:45:35
N0Dwhzof3knQD4S_XRg2F3hBpd1DLWSDkbK1cDD3aoDkQj1K1uwLDay7e-lJv50m2r8OLHlhxAoT6g,gm,363,97,73,2026-07-02T10:45:35
q318zJ0cicNU4SDiSSjk5-9S-AHJ7IdJH5RF5NkgZtW0xJOAEp05jxDNiIDvMLPclgBGQstJM3cKMw,gm,363,71,60,2026-07-02T10:45:35
CEnRE7M431w5pwCmdu64tZerSDgvew6fb1qSFRaRlxjOppLSgAh5zCYqbjFWvnAu02NF1PP0LgllQA,gm,362,121,80,2026-07-02T10:45:35
DvTvKFaQ9b2iHEM28ZM03T4-32ls-lSZIvjcRIqhgw-7bNO3dumgxRrI9oBE638WJvytLGotJccEsA,gm,361,125,122,2026-07-02T10:45:35
M8XTJONOvXEIM7lLWr0vd3Q6i2suHm5YaPzE5dJ0TAVXns74pw-8OuMMIyjdZcEF0xbkc3YLBtBe6Q,gm,360,113,117,2026-07-02T10:45:35
zVVlgJ9zrjEi0uaU4VYLTVkzYxD1Y9Rfge1pq6AWac3Zdaley5J45gz4K9Wqo1WR1MJm0NyzABL0VQ,gm,360,73,68,2026-07-02T10:45:35
KYUbH8rwAGP4Ls-FfxEcWXAdBJUlocg2hpDKlinm84UfejUOmBAw5DiYG_L_EPF3IfLs6n6lblvQ9w,gm,360,73,77,2026-07-02T10:45:35
ekx1mM5f2eQmrs01Dog6oaqiCG4xpO4xfc0IDhUQNniwiXFBMBz0i-NTaJBQvYtcrsYhipjVIwTsnQ,gm,360,32,18,2026-07-02T10:45:35
r9D37cYFUfeXIfaXR2H-uRURSCceHJF2EUntI5GnQgVaBJtRnhc343DqKE5fFHh9LEH2HR6R1lAcJQ,gm,359,103,114,2026-07-02T10:45:35
xU4L0dSjKEUmeqRTeg6FjjtOC1WjMD736bRklANNRwZo1b_5boffp19BV2ebRQoHItw5O0O877NyWQ,gm,359,65,57,2026-07-02T10:45:35
hP8pxzchda5FxLdluM4UJgkojzKkjXWoKlN2qYHZtSt8_N_c8u34A_Mh8R2INKnVtmqes6mX1zq1nQ,gm,359,50,33,2026-07-02T10:45:35
kc9KMss8aOVmXYm5pJSqCQjYI0QESsXSoUaEO9YfpslU3wWF4cpk95NaOCQd9hjjyFTgNwbg_1mDWQ,gm,358,85,58,2026-07-02T10:45:35
nM9eW0rgsNevYnmUnUc9KGrrB2MOOsV7MTud_FYaEskhg0SwZGZ26-G8mJb2GbY0yJe7w69A7BVnxw,gm,358,70,59,2026-07-02T10:45:35
taqGyO6lR_QHK2SxdCKNbPNTZXcBk4bpE3VmL567xY9hwW-6Y6CzkhPVTN7kORuR5EXcuztx2zEEvw,gm,357,181,170,2026-07-02T10:45:35
g3uKNvnHCHp54PXBhK_4iBguznO7d8B7d3Gwm4nAGm-iF0r1eQFUIE2FoOy_gbRu7fRugIGtBSk45Q,gm,356,117,110,2026-07-02T10:45:35
tMbVO8BXxtPVrPU_-pzq2Xe39DGpsUL1lExpolFLHFWFyXeQ7d3t1-kRKpP3nUXXbPyIXU-qgBkcjw,gm,356,116,99,2026-07-02T10:45:35
rTubmO9-cqcCMnG0mvEo0vxmBD_F1OuVXvFTjYE8QBvwYFNli13iRQeP7E1s0ELiwyrPRxmNf-9tMg,gm,355,112,112,2026-07-02T10:45:35
BfZQZVan6SZ0wHfIs1fevJu2ZclSp25537NqAy7A54GYF6VPj6CU5jmrapWbZuOXDd4YQK_fuXpwRw,gm,355,57,38,2026-07-02T10:45:35
wvQ7AQWp-3J92wK1aGERHpWxlltwUrSkxFlXCVE6UrQbyiOkDNwQ1JshEyVPJ9uoE6PftPC-rP3PLw,gm,352,117,119,2026-07-02T10:45:35
YqrW3x3Vnwgootf3msLnfW71tthmpzlE-4GsZ8xFudPKHWQWfThUpmuJl7g9QdlLpk_A4Xh39-L8oA,gm,352,88,69,2026-07-02T10:45:35
hsCMnchD9hhjJkfXnCeGW1sNx8qdW9yEPEtmFH3ECL0_MYv1Bz1jCIopzp5ohCkGo7IczdT2ZXW6iw,gm,351,129,129,2026-07-02T10:45:35
eiEv-yKp_e-bOgd-265VxdP9FPYAWLeE_hOpZw6HPS7LfTVXIZaAjiJK54QvN1KrlKwaoJqRpwereQ,gm,351,118,91,2026-07-02T10:45:35
6QM_6vLfW4x690uhn4AtPbSgFTpb9yB57t4G3sZGtUbfR7n_pmUTKsPLzULs4VwxO57qD5ICT_uBig,gm,350,130,98,2026-07-02T10:45:35
-Wys6pMeEtfR744qx1iMQ2HW0zFTy1E13pEXTkE_ecrtmBFAKLBZxGrhI4rUe2Yqgp2vB6MdatBipw,gm,348,118,127,2026-07-02T10:45:35
G2yWuMIHTJizWJ0Rdw9M3ulX7iH6-xCp-uglbZO2DRBLPeBcdF1FjO6nDEzmshnwKRbmMjauDCRwNw,gm,348,97,86,2026-07-02T10:45:35
7lv2AyNjsppnsiieXDIdnAw24mobtpehNhIPXlPwS3KE7fs8itrzBilekZV9erMwtJmhA2wn977eGw,gm,348,68,63,2026-07-02T10:45:35
2N6e3DwPyoD8voFUp5LEa3rolI_8KHX6GdxAVNpQ3Awa6WqrbFGZTW8jPh_A38sV6K2iGJEGA0ErVQ,gm,347,201,154,2026-07-02T10:45:35
sekNHtqmOY9-heKZomQILnocL_7oo-H-3vbJLEtNZZr_iYw39y84celrj4T0AT3_MQS73duC4dftnQ,gm,347,111,99,2026-07-02T10:45:35
30VFJVZIoPrTT37mNk_LZXeeGnNL3KnuPcHYrnP5roFVnY-cIcCzUsHgasLlMa9jPzkJRX5p7cvFeQ,gm,346,145,122,2026-07-02T10:45:35
s_hjVYv7bVg7fCLojy61YXjQjU2mRR3AMi8NkaMZHvOqRKhyBuS7W52DLA9eCcMXGnWPSqZd8XQx7Q,gm,346,141,128,2026-07-02T10:45:35
BB68DMxPQVtXoOs-BDkufIS8uCDIoV0m_IacwJwFfP2eUCsuoKmztK4BhP2uCKP-Vza1Osb6reMcTQ,gm,346,117,96,2026-07-02T10:45:35
TUY5cuV1oP7utpq1cwa0vZ4XlCT9EMIRuMrc9JHcnA1vDoavygeGOECd-r4jdEcMRikux8cg7NPWqw,gm,345,343,374,2026-07-02T10:45:35
SwPBqxyLN3T3hCNRWtAhczkCH4hUFaZDiVRGDdgNQ8QZtmniyGd6ALyjRXgyX6VMRhu-1-1Ih3d9Hg,gm,345,137,123,2026-07-02T10:45:35
7Se0heeZRiQaVX7XCbsivB9hXpz1xbDe7h5poqUgQ8GDtOQF9Y0KYTZBU-pxjUNtnpfykjW0OuJQbw,gm,345,95,70,2026-07-02T10:45:35
ljqCQoNKLkQQkhyQcPai2pjdrEAFAQRGrZGBBWH2FDG0_BbTzE2gm_EzREiqRylFDqgk5zDI9Z_VsA,gm,345,50,32,2026-07-02T10:45:35
rH48Blx8tdWX_2QWAQykmiEJJxv4i94tqs71DLzsEdHilCInRATzh1ZN2Q2-GTz6EDdUtZ3P-y8NOg,gm,343,167,181,2026-07-02T10:45:35
LxRuccXjIsaxhE0cZTESJkgWu5VnkgQm02kjoVjecMDRf2xHInCJQOHGuPuq5IVnsBkArl1lgsq5VA,gm,343,81,61,2026-07-02T10:45:35
ilkPFT49PGS-CSSO0r2oDL4TArt39QXOM1XNJF5ijwiH8BheRYkINMlWBMVsfEsImNlTG64FbbkM7Q,gm,342,111,102,2026-07-02T10:45:35
HBrTnBWhxJnBAPGmjyR3-gS6fzmK6lVTCxkpJunOlXXH4HbOiIxbjN0r2jFJItKrGBuDXSZ_NbjisQ,gm,342,44,42,2026-07-02T10:45:35
4uNzWVvv-Y02UkVUfbg0kn9euofAMFADn6johM4NsYW4e6USCoYHkA5Z-68dJ7mNZytlmAJYfS_z8w,gm,341,138,142,2026-07-02T10:45:35
IuV1u6y_GFY6nYjMqNMuFlUo95f0qGS_yEvAqXY7VU9_qjeBdQzVfRCnVXBW_P1B0L6i8fgV72fS9A,gm,341,113,96,2026-07-02T10:45:35
Otu6w0Y7AIG4giv3JTuQQnaf_6EpAh97vZZNnwsOKfYdLTuMhwrszxhVV0UYcNwOvnANQ_4jxbn6LA,gm,341,66,65,2026-07-02T10:45:35
e9UHHSp4auAjxhHwJt3F19_TGv-nyOsO48Jo0-8UJW7PWVHRcjbvrzRRDsyGG3NZSv9PDy2-0tI1Vg,gm,340,62,35,2026-07-02T10:45:35
zYvAmtV1GTSSwsSXd6ZJqPbDKv4zWgYSIwB-4Ern-6AmD6_QvLwEtXQ5LcyuJOR36FbdrwHMM0YL1A,gm,340,41,26,2026-07-02T10:45:35
IOxaY-KBy2Nfp8lFoQ-CEkJ8uwVvLCpostioZd7ExqmB9SspzjFbq7znNIXW7dA_FXxxicCNd8hO4A,gm,339,93,55,2026-07-02T10:45:35
acYUgYDa1hzQS38WCBf8cYQnw61EFcg4PTdUZR35VLSUhasehfZiAjKr_YaGLWTEe3G51wHd90eW7A,gm,339,39,15,2026-07-02T10:45:35
G-7nVa7idhg_1yWjcYyERt2q9E3fw3drK6FEdaEZAyLh_PQuPlGm_juO2GA9oVvmT2roMMnZeLukbQ,gm,338,56,46,2026-07-02T10:45:35
i3K16GRZHc7V6N3yZjhau3reu99E1p-e_jIBAumvp_44MBXoR7C5IU5yrEJBRdx0OOyEAS54oJ0vJw,gm,337,143,136,2026-07-02T10:45:35
yFNLaaK06ax0d3INZiLgMR6qpMdy7kC29_BUB_eIIG-WOeL3WX-xXKMJUwbesOdTe-xYUaNNHhx9qA,gm,337,90,85,2026-07-02T10:45:35
ui0qZ9sQ3fojZ1nRLaPnMtChmxteO8lX0XozKNkAKJnnY4wqZkpDFENCQelhQm9zmqELJepgClJ6Aw,gm,336,172,137,2026-07-02T10:45:35
jb90t9wSk8zqZrVHJ7RGnSpr1AKPaAc2_jqQTvDSnt6Q5AGr41slrHmVL-DlZmIW18s9eRZK99gtjA,gm,334,159,145,2026-07-02T10:45:35
o7DwTziI3Bq-LfL8uZiygBpM6qL94yvnBjBwaZQgEPMQJ8BLwY4mJkJWiOmySZPRjZM_1AAKki1OuA,gm,333,87,60,2026-07-02T10:45:35
59-GXUDk4W38ImaPy7Piic1ujv95cAQtcMxV4eU4ZMtN5gYGOisYdRUj6mNgTt_MbEGYpuiwPCZadQ,gm,333,82,87,2026-07-02T10:45:35
o9T9PD_K46TMNZ2zVflwGAeghq41wxMb8kYGQEJL4oCWT4fTGXCZuM631MS8pX2KFv8qNvW76Cjc_w,gm,331,131,111,2026-07-02T10:45:35
a5zULBHjfEqzps070etTD1FWjELL88iMxcSGirs44AV9G8ljWHKa2xRHMhe7hT_m0H69zx7D3_4HjQ,gm,331,70,54,2026-07-02T10:45:35
GtnvBoyiaiPJEJhoJg3ZcwsJoANc5p6DCIbvn_vndUzISUxgTBCIysB-MSV12gBko38kMjjDcTQ03g,gm,331,66,42,2026-07-02T10:45:35
-xEEcVeSFjn_FbbI1kzUn8wygKAjZ1hS217mIN1qGGPzGQtIWLHq6PKTBzgbwkY4Bdo72SYe5aiNyw,gm,330,134,138,2026-07-02T10:45:35
QOgB_sP1Fkc4l1j1iJ8-A7Rasma4YtqUd61BqR_M3IPYpjWEVrK7bS17BMnFOenHhdtXql8JjlmNEg,gm,330,55,43,2026-07-02T10:45:35
tkTHsNEcQ6DSEV1EdpTC-5Dw9wMz79b4c-aoJBBT0RWzklp6B4-bfdUnxPB1FLo2E2bikfonJ7AS8A,gm,330,46,34,2026-07-02T10:45:35
I_UqDr5wB87ulj4L9JPx5XKLlzMu7RBps36v5fwJZUCjaYSCUmZa_kv_RCX2iYR36rt5PsS5kS4H8w,gm,329,59,38,2026-07-02T10:45:35
5NJFospGkUqQ3fJPPs4b8Jo3j6PCu-JEBNWus7oFjSsrNEy4j4nlX9kDA01x8HibVh_KfkzxOk4AJg,gm,328,64,52,2026-07-02T10:45:35
RcabCOn4xEWeM9y0_J5cSfP95IeD3jGJczXPnuGSaxuMyxVl7mGsMwLYlr6AGSolVUQzXnAYmPRMbw,gm,328,59,40,2026-07-02T10:45:35
V5KoHcByxFGvmxMvwuIPZZxtZ-7tb9QoeiIMsHInO9k9H8cyata589r_W_EXpwm71yXoJH9tAbyjZQ,gm,327,52,31,2026-07-02T10:45:35
9dxMJ1-F2gmYyZO-A14Kxku4Tocl8kYmnXYkBpvAc1QHRLazn0IAHtG5YvtRUIzg9q4htPOXtl-4xA,gm,327,49,32,2026-07-02T10:45:35
dJP_VmSri65wMcyJhXhEH08FOIY6SOGji9mC0CplwyPl23W7VKc0YKn3QlRH42ghTAd3RNDh8sUI6w,gm,326,165,184,2026-07-02T10:45:35
iqvHmjQvjAU7gLPgQqDJPz6NjeBBexFftoQYLRxBgG4bnfTqyDfIjDRQdaPt-EDD29yug-knu5dvLg,gm,300,117,111,2026-07-02T10:45:35
L0UqjrdYQlYDnpGcWotQEMG2CB7F7VzmQOSV3ippLbKUC87AeliGBkIqDQtjWLxF1wgT378k65evMQ,gm,287,75,81,2026-07-02T10:45:35
Es3G_QnmtBbKVylScEQDFsSJAV6PDtToolcQ6vKwWZARC3CqXtwOVdTiomy5WZZUo0Qu7FPH9wExYg,gm,272,78,67,2026-07-02T10:45:35
V9abiPxj7vuK_mGT8CUhYU6H22pnN3JuPj80-Tjs3UGj_j_4F5bJTW6lPGAG5F1tKSS1pjXhgp2tTQ,master,358,134,124,2026-07-02T10:45:35
nUthOtOfb9NS2ayJDyr37Mohf8VOF0DaqARrm3YusKIxLfPmUcKruRfCZyLTKjZx0fQF6Cq52wJv8Q,master,356,91,68,2026-07-02T10:45:35
RK6gyBrBSCp3FF9zkkkLS7eBXabJ-qxVx5sQAk0tk2fv_k956Qt4vQz7v4O7Ut0IY6GZTeWZDfIAoQ,master,326,32,15,2026-07-02T10:45:35
bGBtBSE-fPq2v6kB7J3sEvqAA2IQHqoY-r7lqH1leXWCr9MThYxL5hpbukfA5OfL8gzspC1kIJyQGg,master,325,100,77,2026-07-02T10:45:35
EJHmH6mrGvj7-ftU33Qppfhkg7Zeht5idelCQ0UcCPTT-OQKuDPf_hb6sQ4JogmeHO6ZNV3lxUE6Tw,master,325,93,62,2026-07-02T10:45:35
QQHOx-qnQvEkAG4TdLJZqwAmHNIJFfGN7WEWMZ8amQYtotEAJ1-fk1oe9BKweNzInmfszpG3CSmuxw,master,324,164,159,2026-07-02T10:45:35
iOO17u41E3h8sKXNqXdUNisfjuEsmdskp-Bbbg3Q2S9HLpT4-D7nQ5HURBFBaynZycQrCTxePxaKMA,master,324,110,97,2026-07-02T10:45:35
qm44SfCFwByUHBVrte6vvNvvsYF59X0QUdo3g4riotfhRcjB46AtqUDYdK_HthI4HbQoozj_OQ0ObQ,master,324,80,60,2026-07-02T10:45:35
7fpasS0uSLqBtLV-M_67lko9OqSYpDFrIi37OiICpJy9Im1y_pL-aojQ0s5lw4QpLuW68i1G7EUbUg,master,324,76,60,2026-07-02T10:45:35
-U7qCQmu-1vXmbNL-VvahGKDncclGYTeTJauxgqEskarod7VX0mC39U_RnPBRJeLP7455tsXYCx85Q,master,323,98,87,2026-07-02T10:45:35
6GMrgwiGS59r_V_J-LUrdjirRm7ab-1pbkV0xaygAq-cZa6HzgvvEDXdjD256Szi-keASS5i_OT4Kw,master,321,123,102,2026-07-02T10:45:35
xHLK-gD2IgdvJG6tO-yWO0tjtge0GcWGeDJDY-a5TN2pBA4SpRnud3TvD4A060_RAL6qNkBjE_rR7g,master,321,41,21,2026-07-02T10:45:35
XzXV72i7Ogg9xi-E68AciRbBotaijkjmwDz4FUreAwJMrGP0l22QpQY6dygKLgt4rxF-C7CccaFlrw,master,320,41,30,2026-07-02T10:45:35
zNygTkXnJ-yc82qj_8yvMhG3_H95Vzh2Lb0P-OUQZuhHoOgnmhIQmXSDWWYr6-7F6zpv_dDCJKInEQ,master,320,25,14,2026-07-02T10:45:35
ODLcFjLW981p_njx9Ieb3qqVuq-uC-z_paPtHJ9v6hbzSwL35XfkAV_vHM-7JvWu2CUzYKOcvtaNGw,master,319,166,166,2026-07-02T10:45:35
Gk8sy5_ZtdpdiyV3-KCnbvpemgszkkzTHRV_0aKIlMcDedrBThcb_QQJNM3GqC-BysDIX0cMkucojw,master,319,148,146,2026-07-02T10:45:35
3eaCau_BRdvzrauErJGuK122BKoODAidcwo-d-zYLe_H-BuzhHH9DaW00aOyyD91R43oB1pwwasf-A,master,319,45,27,2026-07-02T10:45:35
kW9aA3C1edlMtNKMAylcSgDY-Vdfmj9S7skqc8nBbzmxV5npmiaxYi6GXuP9WKslmfPVXgX70128nw,master,318,217,202,2026-07-02T10:45:35
qZ6r_-19Wt8-P-wrPIKkuDiVKTHA9ZU-s-y-6VrGdyo_J6JCoKteye0780A94AOPnmVuOBS-BVVBzQ,master,318,108,91,2026-07-02T10:45:35
bix33hWhoY58mkmKZszhjPt0JC8c00XYiF3NYfyVeHbo0c7v15u6c6TC5qAeMe34wk-hdBbqZ7nixQ,master,318,63,47,2026-07-02T10:45:35
ZrqBonxyR8r_qAa-3nQPNWHxm52ZGYo0e1I3aMzsYrkVGM-B24-wch1NqH5ONFaamt0Dzvu0n01P_Q,master,317,406,387,2026-07-02T10:45:35
fszzhK9VXIeubZCYIx-bd2dsSKP5FyITdDV0gcSpkatNw2K6ZHZEBO2W1BNHZRbY3DSkTmvXMBOdbQ,master,315,112,90,2026-07-02T10:45:35
m9IEgzidJOfCkF5Ftxl-fetcPHnh20vq0irbWN7x8j1HTJo8eu7daMu-h3O4glAT9SNRd-gUhi_aOg,master,315,81,80,2026-07-02T10:45:35
aY4Tb5g1oVl_mRDH1a3XOphnSorsF_THkqqtIue0vHrF5uZqQpSEeDgt6WWnyAyDrTqDQdXWnSxm4g,master,315,75,68,2026-07-02T10:45:35
yhFURTykkVriC0l-O0SsYH5QQKf-HRmEGC9pEeiL4zpGIGZCJ2ZXIXSyvdKzB3NqZip3PqMRBZZIBg,master,315,38,27,2026-07-02T10:45:35
DvlGivpbnJVDwoW61rmIkV63hrwA9KjEDSzj3ckLIbeLG_yzZoN2afol7fQCjhQJSV2_UZMZVr6Utw,master,313,94,96,2026-07-02T10:45:35
Tai_rooloeysc7gCTs9UFKHSF4YUucC58rURfcysXaURoPAHbb7TNi8yUPFT2runtMcxGml7lf5EuA,master,311,413,393,2026-07-02T10:45:35
9KldfBR5BCeVDVx8sTGuhVnrgKNKdcIrODmmp6pZXdOD3Pwtt1vdNDmyCPwqgjThhI_OMrew_5a3VA,master,311,92,89,2026-07-02T10:45:35
SNOsN2mLc5-_HLnhb7QHTVIgVxy4GDoE9NQgr5a3-cmIvxtb4V5F9MYRGXFMX4T8Y4f5rtQxJzDdpA,master,311,50,27,2026-07-02T10:45:35
xiVOKaUhIi6Hg_K1AFn1gDQuUPE1QiFLNAqdZG6adqR0Im1bS3wo8L-p1J9ycTi6ihgdW4SRg69SSA,master,310,180,187,2026-07-02T10:45:35
_6wxZYT7kMw25n7mIB8wcWVfOeXZy1X5FtCaWjirjTctm6HYfQyGwzn2EvlkTUBnO1byyTQvlOWCrQ,master,310,84,88,2026-07-02T10:45:35
fnWwvbr-yqghNN-GuZvQ4Fv3RlIw1oAP7OouZaHLnTYzUC3PsszOnR3ggv4vuePFe_LeetuEhUjLhw,master,310,71,75,2026-07-02T10:45:35
JSQe0yCLqHd4Ir8NGOXpRC6P8QWfmB5x2TWqb9ytNs4dZedxfOmi8NycQ0HrJPK1saIWr8WDbYpYGQ,master,309,73,66,2026-07-02T10:45:35
SXEzOnm9mswnE_DqrS88plB4dUXfAUZawgxIvsWa_YnFL4Dms7XVZBeslwry0HNmCb3aYWJW8dW1cQ,master,309,53,49,2026-07-02T10:45:35
EpV5vu9JQoOyVvJgY_vLElANf-iIihA2mqniwLRAjgpqRhHRF_b8vJZvstxSl3rFWkL-oHBn1jBDCg,master,307,116,83,2026-07-02T10:45:35
jzaMn2DZs_JhDr99Adnr-0tUDaHkad9GfXOGfApPEWFDNpk_g08AQeFunjsdEhkIhnrxwS6_S3QHZQ,master,305,168,143,2026-07-02T10:45:35
G6t8I-zPraZ8dQXEOkLV5mOu9KA-A1g-3Qaymg6YRZIXiQDvoSU53ZWMg80qRO9edL_VRm-C1OXJdQ,master,305,147,134,2026-07-02T10:45:35
xeDmbepFYYKL1w9E_-HoSKTDHCJvV5c3Qj_oPyGQiVVQzwTO8nxqIIV8PBvxMjH5svk9wLXfbTgVGg,master,305,57,47,2026-07-02T10:45:35
sveIzo2PvTpCmGlW0z125hMAftLbGKG6-P7p5bhVZepbaD1sq8zDj8mVKrseExE2_1ydIIZBm3YD6g,master,304,73,57,2026-07-02T10:45:35
iSBb8wNDzAukdGhYHSe5NUnH3YYzbTfaKI92VppoxA9bvfoP7WzIQ9stFXdiCxNCJMAnQgb_uHjjJg,master,303,84,70,2026-07-02T10:45:35
4KvRYPjPfBu9yl8GhGhMHQPWHy_Z9Xw71msA8MdTNfclBxHisw1wNO56E1Z7DgbRSNjHVBmHT190KA,master,303,51,50,2026-07-02T10:45:35
wOHtCJTZpnu9JaFrcXIrWEbfQfuISXtzv7JLwgmgFterDPMNoD6EH8OB94eEIY4Zz6FXbl9L0KPzOQ,master,301,43,30,2026-07-02T10:45:35
SO3gXKXLaaNbVqL42Kh3OCbfMB027kCuFL-fj7R9Ky2JJeGr94X2TQpob3Qy_5IMrrVVfIHQFQ6mbg,master,298,253,165,2026-07-02T10:45:35
vMRzAT70SE13NxvPgOTXQNzGdkyfllgPwMLX35a1PHYmvzAOAhVp5BQhFDZmpNX9OAsOhd04Chnghw,master,298,95,73,2026-07-02T10:45:35
gyNptCRpCI6SBSO_lxV6tgeDrpd6vkN-RLL--Zo1ob3HdCcvGsm2SwWBDAEyNtXBAPkYQSOq25hpfQ,master,298,67,55,2026-07-02T10:45:35
_msMvJ9ZpnUb8grQuZ18QXdNYQbjtTqM0WFWJXeTlOITUw1yZWl1rjZ017ABSkOv7_cv3nYJr-K1OA,master,297,46,41,2026-07-02T10:45:35
s6XfoM9Wr2Qc8oGi-ggcB1BlNR8wtsG55OAR4v5EV2jTwAvjZjniWnxeoDdVINaVNe2KN8q9cC91Qg,master,295,81,72,2026-07-02T10:45:35
SrhEIzbSBSR5MuEuZeZ9-qjeAsYdnD7MsaK2ReC8j4hbFVLvn9J3UyHhIDWzCq9MdmgKeIGk2W8MkQ,master,294,64,64,2026-07-02T10:45:35
UuxfvnOot1dMxqmqcbUi7iC0CzwBkFPgstb8kxR-IuQkW8YBkjbv8YU2xtCJIQZM25vf9XGyvqa1OA,master,293,88,79,2026-07-02T10:45:35
yeAGJWI714JyQm4kYW6Rzjg5fDuv6KYpJwUrhU8zxhR3VlfiiTJPOtXcAKaMHtPZvbFWSDQXrx0EpA,master,293,39,23,2026-07-02T10:45:35
eNSzPNtL5PNwbIiZQn9UOjav1_M7L_Vwl_tPwxe50cvoQKhy0FsOV7rRfIa0bNkwj39n8ptbpe_P3Q,master,290,67,62,2026-07-02T10:45:35
NlsVgDIFhjye8YRK4GSacrlhCNrtaY_UIG5jcBwSZFIgFHmx8OQedG0jeIXolcMep4KC7Fic6cL0GA,master,289,93,87,2026-07-02T10:45:35
oD-EPgrDjJUVtutlzaO03vzD3tJo1AHugAZsmQVXgoizMdVuDEhEgXQwms7Kn0WnCfbrEME_uvn55w,master,289,76,62,2026-07-02T10:45:35
wIV6Dku8aqLMGowNFzHRgh_8pSsUdFHNhyLKpTxwRLBgEqSUr3iTZbJqnHgrnsQ5k0LWYG7gmxsK-w,master,288,116,89,2026-07-02T10:45:35
